,close,open,high,low,Volume,MACD,CCI,ATR,BOLL_MID,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US Dollar Index,HIBOR
22,22554.361312500012,22586.116212500012,22677.608400000012,22361.371587500016,129307.91,30.01528811,15.80281555,437.4687,22125.03282,22478.38964,22723.48925,-225.791,22611.44374,780.1992,3.589644471,-0.000557568,-4000.233632,73.5,1.61
23,22554.361312500012,22586.116212500012,22677.608400000012,22361.371587500016,194666.6,-19.3743442,-112.052345,775.6992,22121.4713,22428.04301,22665.7162,-737.4609,22549.79374,75.5605,0.34543222700000004,-0.051213478,-60404.82489,73.96,1.61
24,21872.41012500001,22103.404800000015,22299.982450000014,21776.527325000014,217220.08,-45.52840093,-92.15036127,509.2598,22121.5555,22397.20074,22562.68104,-586.4004,22432.51366,-428.7012,-1.87895535,-0.042599333,-118851.5939,74.54,1.61
25,21872.41012500001,22103.404800000015,22299.982450000014,21776.527325000014,173793.46,-82.96978097,-147.38359069999996,539.9512,22128.50788,22348.43981,22442.43006,-845.8887,22263.33592,-642.2696,-5.4003205460000006,-0.037619756,-175594.8776,75.84,1.61
26,21872.41012500001,22103.404800000015,22299.982450000014,21776.527325000014,154913.41,-113.4224624,-106.427111,376.17,22152.22174,22301.85885,22354.29295,-1003.2598,22062.68396,-1275.211,-5.320494457,-0.036490651,-437232.2278,76.27,1.61
27,21872.41012500001,22103.404800000015,22299.982450000014,21776.527325000014,186840.36,-153.4149842,-105.0858464,668.4395,22160.5706,22238.9095,22249.66092,-874.0293,21887.8781,-1446.8301,-4.836349685,-0.027725285,-393626.9045,76.17,1.61
28,21194.320300000007,21280.06982500001,21427.38525000001,21019.51760000001,308308.36,-210.7262433,-153.53445159999995,442.3691,22136.73444,22148.85338,22153.19295,-656.4297,21756.59216,-1447.3906,-6.143948704,-0.061579655,-419374.8619,76.26,1.61
29,21194.320300000007,21280.06982500001,21427.38525000001,21019.51760000001,225039.28,-245.2981935,-146.3088975,344.4707,22143.34599,22076.83981,22023.40408,-557.0391,21614.2945,-1294.5,-3.887542007,-0.05887918900000001,-485605.2821,76.71,1.61
30,21194.320300000007,21280.06982500001,21427.38525000001,21019.51760000001,145046.12,-288.1066148,-141.1398455,398.1718,22118.52944,21989.57698,21866.352130000007,-943.6191,21469.36834,-1097.4199,-6.742966369,-0.074445581,-731817.7459999998,77.12,1.61
31,21194.320300000007,21280.06982500001,21427.38525000001,21019.51760000001,131843.4,-336.7031249,-148.2161301,455.459,22084.256,21888.72869,21673.15916,-954.541,21283.63436,-1759.9297,-7.920556997999999,-0.07036445200000001,-740787.4105,77.18,1.61
32,20738.111812500014,20753.264293750013,21175.51636250001,20553.449462500015,138787.35,-406.542584,-151.0625424,446.3008,22018.8644,21754.98016,21470.10408,-1374.9707,21052.33006,-2246.7305,-10.40227508,-0.06676071,-627120.4913,76.76,1.61
33,20738.111812500014,20753.264293750013,21175.51636250001,20553.449462500015,183899.44,-420.9777445,-109.3226243,582.4004,21977.20282,21676.5306,21368.25506,-709.6308,20979.91796,-1931.3398,-7.033825157000001,-0.053064098,-577003.3376,76.93,1.61
34,20738.111812500014,20753.264293750013,21175.51636250001,20553.449462500015,171151.92,-470.5029256,-118.2109326,580.7793,21947.09862,21554.20011,21197.04119,-901.2598,20779.78788,-2122.8594,-7.096616135,-0.068226457,-636780.0472,76.08,1.61
35,20738.111812500014,20753.264293750013,21175.51636250001,20553.449462500015,191542.64,-447.0870062,-56.10984762,716.1895,21942.53282,21511.39906,21118.99901,-55.791,20768.62968,-844.9609,-4.521358548,-0.034518457999999995,-371567.037,76.81,1.61
36,20738.111812500014,20753.264293750013,21175.51636250001,20553.449462500015,138290.07,-427.4855342,-45.94157827,387.7597,21916.45357,21468.0906,21038.73105,125.9903,20793.82774,-1047.539,-3.785893149,-0.026996597,-310522.9133,77.27,1.61
37,20738.111812500014,20753.264293750013,21175.51636250001,20553.449462500015,194572.6,-374.7047908,9.105044308,408.0605,21900.70477,21467.76966,21021.11406,980.3516,20989.89806,-420.4902,-1.805265409,0.007985215,-164978.0664,77.04,1.61
38,20738.111812500014,20753.264293750013,21175.51636250001,20553.449462500015,218759.92,-368.3645094,-16.03495119,689.9102,21840.68126,21420.58103,20989.01094,41.0293,20998.10392,-887.0507,-3.08952858,-0.019652572,-576680.7801,77.15,1.61
39,20738.111812500014,20753.264293750013,21175.51636250001,20553.449462500015,204789.72,-336.0970523000001,31.67241146,502.0214,21792.00472,21405.46766,20975.92891,869.8301,21172.06994,-379.0,-0.147603566,0.004764887,-393924.102,77.32,1.61
40,20738.111812500014,20753.264293750013,20667.358900000007,20553.449462500015,121387.47,-335.3514793,-41.19730678,417.7402,21706.30317,21357.92888,20950.50195,514.25,21132.37422,-387.0098,-2.273673506,-0.001163814,-447445.1469,77.66,2.69
41,20738.111812500014,20753.264293750013,20667.358900000007,20553.449462500015,161841.05,-320.0846711000001,-37.682006,470.9903,21627.63933,21327.88431,20961.68105,-62.3282,21129.53436,-350.25,-0.558203979,0.026522174,-366982.3376,78.03,2.69
42,20738.111812500014,20753.264293750013,20667.358900000007,20553.449462500015,166610.22,-340.9635892,-90.88781618,515.7304,21544.7297,21257.13919,20971.75019,-471.5997,20953.60232,-575.5196,-1.6512104090000002,-0.016539821,-505113.2233,78.09,2.69
43,20738.111812500014,20753.264293750013,20667.358900000007,20553.449462500015,156112.06,-369.0379143,-138.505938,264.9707,21456.35546,21174.50503,20917.57226,-1075.2402,20837.0406,-541.1894,-0.46322442,-0.00012652,-655929.3115,78.94,2.69
44,20738.111812500014,20753.264293750013,20667.358900000007,20553.449462500015,258261.46,-423.2200265,-219.3479271,681.0899,21366.94312,21056.29305,20871.69414,-1039.0098,20571.31834,-551.0898,-4.76789505,-0.055509192,-436953.5048,78.88,2.69
45,20738.111812500014,20753.264293750013,20667.358900000007,20553.449462500015,303531.1,-392.1644001,-11.38607462,907.4102,21294.00735,21031.33843,20840.642180000006,-467.6211,20548.91014,-136.9903,1.972380378,-0.012461173999999998,-603879.3972,79.54,2.69
46,20738.111812500014,20753.264293750013,20667.358900000007,20553.449462500015,194263.4,-387.5476705,-78.94138425,494.2988,21207.85388,20979.88804,20784.0871,-415.2011,20438.63984,99.0489,0.485722863,-0.045358675,-510774.7053,79.51,2.69
47,20738.111812500014,20753.264293750013,20667.358900000007,20553.449462500015,269758.4,-418.708501,-128.63726880000002,539.75,21097.74541,20886.54435,20637.59296,-1042.6816,20321.5836,-1105.0098,-5.235824887,-0.04637118,-493791.2885,80.21,2.69
48,19469.038075000008,19486.458975000012,19656.613037500007,18836.442450000013,291305.48,-487.0960656,-183.2292813,779.5,20977.50698,20743.894480000006,20479.23612,-1196.3398,20121.43164,-1667.9395,-7.9211968289999986,-0.088099875,-580207.0389,79.87,2.69
49,19469.038075000008,19486.458975000012,19656.613037500007,18836.442450000013,244576.5,-537.9825739,-155.0833562,367.8203,20877.62815,20611.41886,20288.3371,-1036.5801,20005.35586,-2111.8203,-9.838564077000001,-0.074303407,-597094.7145,78.94,2.69
50,18067.126975000003,18351.164075000008,18585.27223750001,17475.63190000001,521360.12,-655.6635069,-204.7612722,1333.7012,20731.33623,20391.34176,20027.76699,-1632.6699,19506.62384,-2671.6797,-12.73909437,-0.130300896,-555849.84,79.29,2.69
51,18067.126975000003,18351.164075000008,18585.27223750001,17475.63190000001,439010.72,-793.3141045,-175.6110779,1061.9902,20567.95079,20129.04155,19687.23985,-3157.08,18935.83986,-3624.7011,-17.04787767,-0.14320438800000002,-893412.1842,78.17,2.69
52,17920.447725000005,17277.54202500001,17883.543212500008,16219.169725000009,623765.92,-892.4966079,-176.2341497,1566.251,20405.37853,19891.27196,19391.97989,-2858.6485,18462.376180000007,-3273.8496,-15.65962392,-0.135217746,-705068.3994,78.19,2.69
53,19615.717325000005,19035.57132500001,19361.303012500008,18523.55942500001,669024.88,-824.7976142000001,-42.2705999,1695.2696,20316.41083,19837.60135,19285.80489,-672.0488,18450.17814,-1714.7304,-8.148906196,-0.030378785,-357303.0524,76.13,2.69
54,18768.082525000005,19681.06637500001,19619.462162500007,18940.70977500001,373164.44,-738.0695877,-3.012832867,731.3496,20252.52156,19818.03924,19255.69688,243.4785,18506.0379,-952.8613,-4.628897253,-0.055884161,-394976.5675,76.19,2.69
55,18768.082525000005,19681.06637500001,19619.462162500007,18940.70977500001,254663.56,-722.2841266,-35.41369308,759.3496,20155.60382,19728.02118,19063.55489,-480.0508,18620.48594,-1516.6309,-7.438300842999999,-0.07897375200000001,-508770.9329,76.72,2.69
56,18614.79735000001,18902.345200000014,19053.90967500001,18715.92096250001,208446.8,-694.5745109000002,-25.77252572,428.1191,20071.04267,19655.06585,18910.64297,661.3808,18885.44608,-971.2891,-4.872701001,-0.051890028,-441514.2636,77.0,2.69
57,18614.79735000001,18902.345200000014,19053.90967500001,18715.92096250001,168246.64,-667.1478772999999,-20.22595448,375.3203,19994.2642,19586.43383,18804.10801,1297.2402,19145.83984,-1859.8398,-8.944001615,-0.023430685,-643642.7274,77.01,2.69
58,18614.79735000001,18902.345200000014,19053.90967500001,18715.92096250001,189543.96,-658.186628,-42.96775668,436.8301,19924.94576,19500.30583,18733.44492,1049.6289,19016.7117,-1809.0196,-8.828314586,-0.034662019,-588470.748,76.95,2.69
59,18614.79735000001,18902.345200000014,19053.90967500001,18715.92096250001,257848.36,-707.5951542,-86.57544414,945.9102,19807.61576,19346.05572,18586.22285,248.2188,18666.4078,-2119.0996,-12.73932831,-0.022946214,-1013073.667,77.71,2.69
60,17678.370125,17611.140125000016,17870.84227500001,17596.153387500013,322685.72,-727.4301699,-99.32140654,584.3398,19716.236930000006,19219.403830000007,18557.783,383.75,18495.08006,-1372.5098,-12.07791365,0.021037798,-873239.2582,79.24,2.69
61,17678.370125,17611.140125000016,17870.84227500001,17596.153387500013,247619.04,-719.1331632,-64.66590306,653.9805,19604.94155,19123.37579,18615.17499,578.6485,18344.9039,-1141.7910000000004,-11.12677677,0.031774477999999995,-938819.0515,80.56,0.42
62,17678.370125,17611.140125000016,17870.84227500001,17596.153387500013,207488.28,-746.6136261,-81.89096103,528.7090000000002,19475.162330000006,18986.14004,18620.16894,49.9395,18094.49804,-618.2090000000002,-13.70696406,-0.085127951,-847342.7490000002,80.61,0.42
63,17678.370125,17611.140125000016,17870.84227500001,17596.153387500013,223439.22,-829.726474,-146.8782759,891.541,19295.8946,18778.2943,18367.77187,-2523.9707,17718.83204,-833.4297,-15.98027384,-0.14407145,-999238.3285,81.61,0.42
