date,time,close,open,high,low,Volume,MACD,CCI,ATR,BOLL_MID,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US Dollar Index,HIBOR,open_denoise,high_denoise,low_denoise,close_denoise
2015-07-23,736168,25398.85,25308.55,25500.99,25250.36,113061.53,-369.9888413,68.48075185,250.63,25808.65308,25561.12726,25250.272,343.09,25407.596,423.54,1.695834806,0.019590257,-526548.9381,97.2223,0.07,25068.286875000023,25282.686875000018,25056.25250000001,25006.508125000008
2015-07-24,736169,25128.51,25279.95,25279.95,25073.2,113462.42,-360.8324606,30.89034997,325.65,25746.14231,25519.925619999998,25272.995,-34.27,25350.244,1611.95,6.854531445,-0.003786075,-508862.5866,97.2414,0.07,25068.286875000023,25282.686875000018,25056.25250000001,25006.508125000008
2015-07-27,736172,24351.96,24906.78,24908.58,24282.21,231767.88,-411.49361580000004,-75.0509564,846.3,25656.03846,25408.6908,25185.79,-1063.31,25139.674,-40.83,-0.167385527,-0.030609958,-805389.1474,96.5452,0.07,25068.286875000023,25282.686875000018,25056.25250000001,25006.508125000008
2015-07-28,736173,24503.94,24269.9,24947.35,24140.62,213422.54,-434.3722574,-110.5813213,806.73,25569.24654,25322.52406,25124.092999999997,-900.87,24933.176,-397.34,-1.595660946,-0.022023677999999998,-854698.8149,96.6519,0.07,24367.70937500002,24505.641875000016,24151.019375000018,24296.993750000016
2015-07-29,736174,24619.45,24630.44,24718.64,24444.47,135055.95,-438.13253499999996,-119.96877179999998,274.17,25474.57731,25255.564619999997,25080.462000000003,-916.98,24800.542,-604.56,-2.396764036,-0.021592606,-867210.0962,97.1898,0.07,24367.70937500002,24505.641875000016,24151.019375000018,24296.993750000016
2015-07-30,736175,24497.98,24822.42,24872.7,24478.07,148822.82,-445.77557249999995,-103.30564770000001,394.63,25365.52038,25183.41371,25013.982000000004,-784.64,24620.368,-622.93,-2.479727048,-0.036092082000000004,-837245.4497,97.485,0.07,24367.70937500002,24505.641875000016,24151.019375000018,24296.993750000016
2015-07-31,736176,24636.28,24650.93,24661.19,24467.83,136373.76,-435.6511652,-89.18577701,193.36,25259.03231,25131.30573,24936.083,-762.57,24521.922000000002,-419.48,-1.674185896,-0.030251358,-671096.9639,97.2276,0.07,24367.70937500002,24505.641875000016,24151.019375000018,24296.993750000016
2015-08-03,736179,24411.42,24533.14,24533.14,24232.6,146697.0,-440.69180149999994,-104.847953,403.68,25153.86577,25062.74519,24836.744,-717.09,24533.814,-751.36,-2.985997573,-0.044055101,-553616.4077,97.4863,0.03,24367.70937500002,24505.641875000016,24151.019375000018,24296.993750000016
2015-08-04,736180,24406.12,24364.41,24519.35,24217.78,122554.82,-440.04168119999997,-89.42547963,301.57,25067.02923,25000.20946,24723.713,54.16,24514.25,-1009.15,-3.97064442,-0.034668084,-666480.7824,97.9392,0.03,24367.70937500002,24505.641875000016,24151.019375000018,24296.993750000016
2015-08-05,736181,24514.16,24466.3,24582.19,24420.95,110541.98,-425.89903219999997,-59.89307149,176.07,25011.15154,24953.91903,24646.867000000002,10.22,24493.192000000003,-890.65,-3.505832163,-0.034831892,-514134.8897,97.9178,0.03,24367.70937500002,24505.641875000016,24151.019375000018,24296.993750000016
2015-08-06,736182,24375.28,24527.74,24527.74,24320.75,97747.71,-421.04380530000003,-68.23026485,206.99,24939.045769999997,24898.81055,24544.51,-244.17,24468.652000000002,-1161.15,-4.547033395,-0.029975116,-471231.0306,97.8139,0.03,24367.70937500002,24505.641875000016,24151.019375000018,24296.993750000016
2015-08-07,736183,24552.47,24327.56,24641.93,24327.56,110689.2,-398.30681789999994,-45.97873169,314.37,24872.51308,24865.82574,24486.906000000003,54.49,24451.89,-730.15,-2.8879522769999997,0.008166592,-194918.1268,97.6178,0.03,24367.70937500002,24787.860625000012,24151.019375000018,24296.993750000016
2015-08-10,736186,24521.12,24433.66,24602.67,24135.64,121164.72,-378.45468450000004,-61.78742808,467.03,24813.16731,24832.996619999998,24503.822,-115.16,24473.83,-877.73,-3.4557863839999996,0.000700621,30623.35747,97.1855,0.03,24367.70937500002,24787.860625000012,24151.019375000018,24296.993750000016
2015-08-11,736187,24498.21,24694.78,24924.07,24420.71,160844.78,-360.4157232,-0.39857510399999996,503.36,24784.78,24801.11218,24503.249,86.79,24492.248,-630.3,-2.508306302,-0.004924562,277033.5342,97.198,0.03,24367.70937500002,24787.860625000012,24151.019375000018,24296.993750000016
2015-08-12,736188,23916.02,24269.11,24324.19,23826.96,185164.76,-388.6178393,-232.56580380000003,671.25,24744.038080000002,24716.81769,24432.906000000003,-490.1,24372.62,-435.94,-1.7901639130000002,-0.023755428,-154172.4395,96.3251,0.03,24367.70937500002,24787.860625000012,24151.019375000018,24296.993750000016
2015-08-13,736189,24018.8,23935.48,24133.87,23860.82,171674.5,-398.0858466,-204.09211399999998,273.05,24763.355,24650.339809999998,24384.987999999998,-495.36,24301.324,-485.14,-1.979844874,-0.025063849,-342601.4572,96.3754,0.03,24367.70937500002,24223.42312500002,24151.019375000018,24296.993750000016
2015-08-14,736190,23991.03,24055.02,24126.3,23957.36,119808.31,-403.1824808,-148.8421,168.94,24747.90269,24587.5484,24320.463,-384.25,24189.036,-628.42,-2.552534683,-0.017221038,-548887.6262,96.6024,0.03,24367.70937500002,24223.42312500002,24151.019375000018,24296.993750000016
2015-08-17,736193,23814.65,23945.6,23950.57,23699.84,119783.86,-416.6510976,-161.4995612,291.19,24706.109230000002,24513.93903,24260.786,-737.82,24047.742000000002,-683.33,-2.789332018,-0.024234495,-572404.1931,96.819,0.03,24367.70937500002,24223.42312500002,24151.019375000018,24296.993750000016
2015-08-18,736194,23474.97,23956.86,24024.37,23464.35,145434.78,-449.5522521000001,-155.4267809,560.02,24638.83846,24414.9896,24167.671000000002,-1046.15,23843.093999999997,-1161.31,-4.713820431,-0.042391418,-623963.3944,97.0017,0.03,24367.70937500002,24223.42312500002,24151.019375000018,24296.993750000016
2015-08-19,736195,23167.85,23555.02,23586.79,23138.73,191477.52,-494.7060085,-180.2440708,448.06,24563.72077,24296.2144,24033.04,-1330.36,23693.46,-1243.57,-5.094214101,-0.049535021,-868030.9237,96.4418,0.03,23264.445000000014,23310.38000000001,22874.630000000005,22962.66000000001
2015-08-20,736196,22757.47,22973.87,23033.97,22610.53,233904.42,-557.1820739,-209.9900713,557.32,24475.325,24149.66731,23871.259,-1158.55,23441.194,-1648.65,-6.755067991000001,-0.07310873400000001,-1052247.601,95.7787,0.03,23264.445000000014,23310.38000000001,22874.630000000005,22962.66000000001
2015-08-21,736197,22409.62,22343.25,22492.79,22185.85,249061.4,-627.5296228999999,-198.9795901,571.62,24369.434230000003,23983.948519999998,23656.974,-1609.18,23124.912,-2104.54,-8.584997406,-0.08610944400000001,-937295.9525,94.8598,0.03,21974.61000000001,22086.12000000001,21661.165000000005,21830.595000000012
2015-08-24,736200,21251.57,21605.97,21679.45,21136.48,357992.24,-767.8739462,-217.551131,1273.14,24209.29192,23723.722,23330.019,-2739.46,22612.296000000002,-3123.71,-12.8150733,-0.132525601,-1212462.919,93.5158,0.03,21974.61000000001,22086.12000000001,21661.165000000005,21830.595000000012
2015-08-25,736201,21404.96,21119.53,21871.4,20865.26,358883.52,-856.8433853,-158.12998019999998,1006.14,24055.451540000002,23502.88752,23020.694,-2409.69,22198.293999999998,-3147.51,-12.81952488,-0.104994895,-1041608.1329999999,94.0134,0.03,21684.20000000001,21986.420000000016,21229.567500000012,21484.07000000001
2015-08-26,736202,21080.39,21434.25,21686.45,21060.09,295607.68,-942.6758133,-130.15693100000001,626.36,23884.06538,23272.173469999998,22737.131,-2394.58,21780.802000000003,-3440.73,-14.03170002,-0.122337919,-1249345.881,95.34,0.03,21684.20000000001,21986.420000000016,21229.567500000012,21484.07000000001
2015-08-27,736203,21838.54,21758.62,21963.43,21407.59,319296.82,-938.7014954,-82.94446126,883.04,23751.600769999997,23135.63695,22519.105,-1329.31,21597.016,-2659.67,-10.85658911,-0.089720616,-1120327.801,95.7701,0.03,21684.20000000001,21986.420000000016,21229.567500000012,21484.07000000001
2015-08-28,736204,21612.39,22424.4,22424.4,21585.33,300942.24,-942.9307164999999,-63.6432414,839.07,23605.96769,22990.56581,22281.241,-1145.08,21437.57,-2303.63,-9.632162877,-0.09247501,-1206271.531,95.7727,0.03,21684.20000000001,21986.420000000016,21229.567500000012,21484.07000000001
2015-08-31,736207,21670.58,21793.02,21793.02,21399.62,268663.06,-930.8566222999999,-69.12875496,393.4,23472.970380000002,22864.852880000002,22066.834,-739.04,21521.372000000003,-2348.22,-9.77659167,-0.076864422,-1351804.878,95.9885,0.03,21295.855000000018,21554.716250000012,21022.997500000012,21270.991250000014
2015-09-01,736208,21185.43,21692.78,21692.78,21170.86,215598.84,-949.4902337000001,-76.87072631,521.92,23351.18077,22704.90784,21837.88,-66.14,21477.466,-2805.6,-11.69437077,-0.085567716,-1555971.361,95.32,0.05,21295.855000000018,21554.716250000012,21022.997500000012,21270.991250000014
2015-09-02,736209,20934.94,21101.42,21288.53,20771.77,251262.0,-973.2509238,-90.98656105,516.76,23213.91154,22536.33947,21614.589,-470.02,21448.376,-2879.71,-12.09217855,-0.080084913,-1514565.4430000002,95.911,0.05,21295.855000000018,21554.716250000012,21022.997500000012,21270.991250000014
2015-09-04,736211,20840.61,21158.93,21174.86,20715.02,212092.22,-988.3005707000001,-90.51690732,459.84,23068.57154,22374.84143,21422.903,-564.35,21248.79,-2634.36,-12.48827927,-0.07001502,-1651051.9119999998,96.2546,0.05,21295.855000000018,21554.716250000012,21022.997500000012,21270.991250000014
2015-09-07,736214,20583.52,20683.31,21056.39,20579.93,165617.23,-1009.337524,-101.3367705,476.46,22918.01538,22204.23939,21240.292999999998,-496.87,21043.016,-2584.33,-12.31716164,-0.031435325,-1626325.9409999999,96.1471,0.05,20800.752500000017,21554.716250000012,20543.72500000001,21270.991250000014
2015-09-08,736215,21259.04,20636.83,21431.99,20524.88,226616.94,-960.4294103,-65.75088308,907.11,22788.12154,22114.2204,21241.04,-579.5,20960.708,-1498.43,-8.239046783,-0.006817111999999999,-1487834.071,95.8817,0.05,20800.752500000017,21554.716250000012,20543.72500000001,21270.991250000014
2015-09-09,736216,22131.31,21632.69,22228.59,21529.81,294562.64,-841.5832310000001,63.572886200000006,969.55,22700.425,22115.847980000002,21313.675,518.92,21149.884,-278.31,-2.751448206,0.047485665999999996,-1310458.148,95.8939,0.05,21790.95750000002,21554.716250000012,21502.27000000001,21270.991250000014
2015-09-10,736217,21562.5,21667.86,21771.57,21492.09,209259.6,-784.2545922,30.45518067,639.22,22591.055,22063.14817,21361.886000000002,-108.08,21275.396,310.93,-3.78016227,-0.012640038999999999,-1317349.26,95.54700000000001,0.05,21790.95750000002,21554.716250000012,21502.27000000001,21270.991250000014
2015-09-11,736218,21504.37,21710.13,21909.82,21472.16,237163.92,-735.0387687000001,52.97917758,437.66,22475.29385,22009.9312,21328.468999999997,318.94,21408.147999999997,99.41,1.189559171,-0.004998059,-1508039.177,95.1718,0.05,21536.843750000015,21944.338750000014,21602.39750000001,21499.84062500001
2015-09-14,736221,21561.9,21678.88,21762.15,21441.71,147211.37,-683.5135649,38.69806325,320.44,22367.086919999998,21967.26157,21323.42,626.96,21603.824,481.51,0.733194549,-0.005015094,-1584470.573,95.258,0.05,21536.843750000015,21944.338750000014,21602.39750000001,21499.84062500001
2015-09-15,736222,21455.23,21527.53,21634.48,21411.17,135220.58,-643.8647748999999,17.47683132,223.31,22247.96231,21918.49665,21301.885,871.71,21643.062,-383.31,1.778145471,0.012575023000000001,-1565437.87,95.6286,0.05,21536.843750000015,21944.338750000014,21602.39750000001,21499.84062500001
2015-09-16,736223,21966.66,21731.34,22103.06,21608.5,207763.32,-564.6655829,89.27382845,647.83,22149.71385,21923.08364,21380.007999999998,707.62,21610.132,354.27,0.586669255,0.046967540999999995,-1335092.479,95.3398,0.05,21536.843750000015,21944.338750000014,21602.39750000001,21499.84062500001
2015-09-17,736224,21854.63,22172.68,22203.36,21718.71,211862.84,-505.1168647,90.56649647,484.65,22048.03769,21916.56425,21471.977000000003,-276.68,21668.557999999997,184.05,1.120838556,0.046398405999999996,-1526512.5,94.5509,0.05,21536.843750000015,21944.338750000014,21602.39750000001,21499.84062500001
2015-09-18,736225,21920.83,21807.25,22052.11,21807.25,205475.28,-447.4246568,89.31529526,244.86,21971.299619999998,21916.97051,21579.999,358.33,21751.85,735.4,1.154791427,0.061006358,-1385821.157,95.1593,0.05,21536.843750000015,21944.338750000014,21602.39750000001,21499.84062500001
2015-09-21,736228,21756.93,21614.43,21778.06,21590.7,137277.78,-410.1999964,43.81793327,330.13,21884.30462,21901.72855,21697.34,252.56,21790.856,821.99,2.697608687,0.022884203,-1218851.975,95.9249,0.05,21536.843750000015,21944.338750000014,21602.39750000001,21499.84062500001
2015-09-22,736229,21796.58,21794.34,22111.67,21768.98,143815.85,-373.1977696000001,71.16600397,354.74,21799.90269,21891.71441,21751.093999999997,234.68,21859.126,955.97,4.115798756,-0.015124726000000002,-1092767.164,96.3323,0.05,21536.843750000015,21944.338750000014,21602.39750000001,21499.84062500001
2015-09-23,736230,21302.91,21529.47,21577.45,21008.61,230451.32,-379.3355376,-52.75675003,787.97,21703.297309999998,21835.6378,21668.254,-152.32,21726.376,719.39,3.49498045,-0.012038957,-1019095.9870000001,96.1849,0.05,21536.843750000015,21432.292500000014,21082.57875000001,21499.84062500001
2015-09-24,736231,21095.98,21304.9,21363.21,21053.5,159674.03,-396.32865449999997,-89.91171839,309.71,21611.79769,21765.1942,21621.602000000003,-870.68,21574.646,-163.06,-0.7670148790000001,-0.018991024,-1007269.343,96.2721,0.05,21536.843750000015,21432.292500000014,21082.57875000001,21499.84062500001
2015-09-25,736232,21186.32,21070.39,21318.33,20957.99,172895.68,-397.9191745,-115.0718672,360.34,21535.585,21710.063319999997,21589.797000000002,-668.31,21427.744,-944.99,-4.26992347,-0.017418688,-1005499.5079999999,96.2585,0.05,21536.843750000015,21432.292500000014,21082.57875000001,21499.84062500001
2015-09-29,736236,20556.6,20579.22,20579.22,20368.12,253695.76,-444.8646911,-228.76011949999997,818.2,21450.93615,21600.20967,21489.267000000003,-1200.33,21187.678,-1005.9,-4.407336741,-0.04188396,-799019.9417,95.9103,0.05,21536.843750000015,21432.292500000014,21082.57875000001,21499.84062500001
2015-09-30,736237,20846.3,20795.93,20939.39,20683.11,213450.68,-453.4657119,-125.4110368,382.79,21390.80846,21528.40875,21428.374,-950.28,20997.622000000003,-658.07,-3.318816987,-0.051002747,-858878.7416,96.2692,0.05,21004.043750000015,21012.355000000014,21082.57875000001,21499.84062500001
2015-10-02,736239,21506.09,21172.94,21530.8,21130.11,216121.56,-402.40388239999993,-13.18608011,684.5,21400.597690000002,21526.28315,21382.317000000003,-290.49,21038.257999999998,-55.81,-0.258836188,-0.015948108,-512183.8902,95.9187,0.0165,21004.043750000015,21012.355000000014,21082.57875000001,21499.84062500001
2015-10-05,736242,21854.5,21930.97,21980.84,21739.9,146878.93,-330.0189861,71.69529421,474.75,21417.88769,21557.5419,21382.304,57.92,21189.962000000003,399.27,1.357023268,-0.0030258890000000004,-604709.8649,96.0788,0.0165,22069.643750000014,21852.23000000001,21082.57875000001,21499.84062500001
2015-10-06,736243,21831.62,22169.1,22169.1,21719.29,162257.05,-271.3714577,72.50650851,449.81,21446.78115,21583.64458,21373.382999999998,35.04,21319.022,-135.04,1.25091017,0.003421185,-435209.9856,95.4556,0.0165,22069.643750000014,21852.23000000001,21082.57875000001,21499.84062500001
2015-10-07,736244,22515.76,21884.73,22527.79,21817.42,293282.44,-167.7547166,115.07048200000001,710.37,21472.828080000003,21672.41748,21449.266,719.18,21710.854,661.13,4.4238216480000006,0.031941183,-91066.30488,95.5902,0.0165,22572.640000000014,22949.280625000014,22426.896250000016,22822.12125000001
2015-10-08,736245,22354.91,22588.69,22588.69,22201.11,193120.96,-97.49311359,116.2420287,387.58,21501.38654,21737.41676,21505.099,1052.0,22012.576,434.08,4.193289934,0.047059013,2027.395007,95.2894,0.0165,22572.640000000014,22949.280625000014,22426.896250000016,22822.12125000001
2015-10-09,736246,22458.8,22615.94,22807.86,22440.88,240331.08,-33.0462951,126.0651229,452.95,21531.702690000002,21806.11993,21620.688,1362.82,22203.118,701.87,2.2403952169999997,0.060680890999999994,-19934.969080000003,94.9041,0.0165,22572.640000000014,22949.280625000014,22426.896250000016,22822.12125000001
2015-10-12,736249,22730.93,22614.33,22779.5,22562.26,187186.28,39.53119853,123.43935060000001,320.7,21591.145,21894.19708,21784.182999999997,1544.61,22378.404,934.35,4.009676668,0.067951905,227353.0743,94.8782,0.0165,22572.640000000014,22949.280625000014,22426.896250000016,22822.12125000001
2015-10-13,736250,22600.46,22677.6,22798.9,22515.73,171089.52,85.53554598,98.45588571,283.17,21655.20346,21961.46021,21925.597,1414.14,22532.172000000002,1297.55,3.1003844289999996,0.09043444199999999,215432.5233,94.7781,0.0165,22572.640000000014,22949.280625000014,22426.896250000016,22822.12125000001
2015-10-14,736251,22439.91,22398.82,22576.5,22356.56,135274.08,107.79666670000002,69.80166109,243.9,21716.715,22007.026859999998,22113.928,1883.31,22517.002,1343.93,3.139137737,0.07101677299999999,85262.55682,93.9143,0.0165,22572.640000000014,22949.280625000014,22426.896250000016,22822.12125000001
2015-10-15,736252,22888.17,22667.42,22940.25,22567.65,192082.58,159.7678961,92.69604864,500.34,21805.35538,22090.94525,22318.115,2041.87,22623.654,1701.85,5.008079249,0.060384032000000004,-11124.00839,94.448,0.0165,22572.640000000014,22949.280625000014,22426.896250000016,22822.12125000001
2015-10-16,736253,23067.37,23133.59,23178.14,22953.56,192258.04,212.96053569999998,104.5950666,289.97,21874.90654,22183.93809,22474.243,712.46,22745.368,2510.77,8.282718183,0.052579466,11074.398009999999,94.7346,0.0165,22572.640000000014,22949.280625000014,22426.896250000016,22822.12125000001
2015-10-19,736256,23075.61,23085.61,23100.66,22913.6,125921.98,252.866102,91.52689570000001,187.06,21911.225769999997,22268.85922,22596.354,616.81,22814.304,2229.31,9.383920538,0.05390930099999999,115842.2096,94.9176,0.0165,23086.895000000015,22949.280625000014,22907.425000000014,22822.12125000001
2015-10-20,736257,22989.22,22991.6,23057.93,22843.04,121736.54,274.35797180000003,82.83545987,232.57,21966.099619999997,22337.46501,22712.113999999998,258.29,22892.056,1483.13,8.509736471,0.02059487,168234.9871,94.8602,0.0165,23086.895000000015,22949.280625000014,22907.425000000014,22822.12125000001
2015-10-22,736259,22845.37,22795.58,22869.59,22727.59,137414.06,276.59453110000004,57.06921598,261.63,22017.67654,22385.836909999998,22745.075,405.46,22973.147999999997,990.87,11.13399103,0.021468683,260196.7155,96.366,0.0165,23086.895000000015,22949.280625000014,22907.425000000014,22822.12125000001
2015-10-23,736260,23151.94,23220.38,23220.38,23088.03,149534.82,299.65047319999996,112.49321909999999,375.01,22078.83192,22458.79911,22824.778,263.77,23025.902000000002,1320.32,11.06018814,0.029938744,84012.91314,97.0584,0.0165,23086.895000000015,22949.280625000014,22907.425000000014,22822.12125000001
2015-10-26,736263,23116.25,23423.64,23423.64,23066.94,146518.28,311.4523598,111.82596409999998,356.7,22142.71731,22521.413480000003,22890.522999999997,48.88,23035.678,600.49,3.405694767,0.016668794,96783.54044,96.8048,0.0165,23086.895000000015,22949.280625000014,22907.425000000014,22822.12125000001
2015-10-27,736264,23142.73,23053.12,23143.88,22885.22,153253.21,319.2619022,70.84807427,258.66,22187.95077,22580.58648,22931.702999999998,67.12,23049.102000000003,787.82,3.045265108,0.023431547999999996,54565.35559,96.8792,0.0165,23086.895000000015,22949.280625000014,22907.425000000014,22822.12125000001
2015-10-28,736265,22956.57,23070.7,23120.25,22923.66,137713.07,306.8918068,46.52133376,219.07,22230.33308,22616.39444,22967.314,-32.65,23042.572,497.77,0.992656262,0.022505975,-129792.8115,97.6195,0.0165,23086.895000000015,22949.280625000014,22907.425000000014,22822.12125000001
2015-10-29,736266,22819.94,23054.53,23054.53,22811.32,175902.5,282.8035349,4.97031127,243.21,22264.914230000002,22635.779730000002,23005.317000000003,-169.28,23037.486,89.01,0.9711306759999999,-0.002981016,-300400.9209,97.2199,0.0165,23086.895000000015,22949.280625000014,22907.425000000014,22822.12125000001
2015-10-30,736267,22640.04,22785.86,22847.16,22612.56,153713.84,246.3571278,-71.53568220000001,234.6,22298.88,22636.18547,22980.504,-205.33,22935.106,39.58,0.891848497,-0.018525302,-304159.4954,96.8961,0.0165,22547.040000000015,22712.760625000014,22457.243750000016,22564.651250000017
2015-11-02,736270,22370.04,22502.28,22605.8,22332.71,0.0,193.4563002,-146.5244269,307.33,22320.93615,22610.83828,22910.771,-781.9,22785.863999999998,-69.87,-2.263745856,-0.03057644,-196448.7391,96.9097,0.03,22547.040000000015,22712.760625000014,22457.243750000016,22564.651250000017
2015-11-03,736271,22568.43,22603.15,22697.0,22560.17,146956.78,165.6311355,-86.84655758,326.96,22369.61,22606.7994,22860.053,-547.82,22671.004,-319.74,-2.16296873,-0.018303796,-289363.0414,97.1675,0.03,22547.040000000015,22712.760625000014,22457.243750000016,22564.651250000017
2015-11-04,736272,23053.57,22737.44,23342.07,22737.44,260407.4,180.64388540000002,50.57108876,773.64,22444.90192,22649.348980000002,22866.487999999998,-89.16,22690.404,-13.8,-0.095512101,0.009031139,-126025.1111,97.8856,0.03,22547.040000000015,22712.760625000014,22457.243750000016,22564.651250000017
2015-11-05,736273,23051.04,23045.1,23180.27,22960.62,150271.57,190.1455681,51.61792306,219.65,22516.621919999998,22687.60527,22887.055,94.47,22736.624,-24.57,0.268908645,-0.004358166,-163913.5172,97.9926,0.03,22547.040000000015,22712.760625000014,22457.243750000016,22564.651250000017
2015-11-06,736274,22867.33,22914.2,22922.79,22791.91,139499.03,180.7680767,-21.96997493,259.13,22605.49615,22704.72191,22858.593999999997,47.39,22782.082000000002,-121.89,-0.530205027,-0.010768183,-393562.3903,99.1658,0.03,22547.040000000015,22712.760625000014,22457.243750000016,22564.651250000017
2015-11-09,736277,22726.77,22753.51,22970.83,22689.26,154494.52,160.1482406,-40.89524652,281.57,22677.82192,22706.82173,22819.646,86.73,22853.428,-118.6,-0.519142391,-0.017973679,-361617.6322,99.0496,0.03,22547.040000000015,22712.760625000014,22457.243750000016,22564.651250000017
2015-11-10,736278,22401.7,22505.7,22534.92,22339.69,179681.12,116.2365372,-146.5115711,387.08,22712.26846,22677.76251,22745.542999999998,31.66,22820.082000000002,-750.24,-3.240505979,-0.024170422999999996,-335597.6897,99.1696,0.03,22547.040000000015,22712.760625000014,22457.243750000016,22564.651250000017
2015-11-11,736279,22352.17,22394.15,22479.46,22324.41,141926.55,76.557037,-127.27445970000001,155.05,22731.40962,22646.7537,22685.103,-216.26,22679.802000000003,-764.08,-3.3053804139999996,-0.020498301,-634550.7278,98.9696,0.03,22547.040000000015,22712.760625000014,22457.243750000016,22564.651250000017
2015-11-12,736280,22888.92,22477.6,22980.97,22454.96,184425.92,87.41432844,-8.90993996,628.8,22772.075,22669.81716,22692.001,-164.65,22647.377999999997,-253.81,-1.0967159020000001,0.010873383,-373850.1582,98.5095,0.03,22547.040000000015,22712.760625000014,22457.243750000016,22564.651250000017
2015-11-13,736281,22396.14,22494.09,22519.33,22318.62,200249.56,55.61449319,-103.363929,570.3,22767.47423,22643.752669999998,22667.611,-654.9,22553.14,-560.43,-2.441261913,0.001165379,-368666.2344,99.1003,0.03,22547.040000000015,22712.760625000014,22457.243750000016,22564.651250000017
2015-11-16,736284,22010.82,21958.28,22127.38,21958.28,181644.4,-0.6714688120000001,-171.6973379,437.86,22754.24,22583.47337,22631.689,-856.51,22409.95,-809.12,-3.545671023,-0.024707523,-412697.8023,99.3841,0.03,22547.040000000015,22712.760625000014,22457.243750000016,22564.651250000017
2015-11-17,736285,22264.25,22315.18,22497.33,22243.96,162770.5,-24.54586675,-77.63417126,486.51,22746.75731,22553.07114,22601.271,-462.52,22382.46,-375.79,-1.659846891,-0.034238515,-398808.8631,99.6525,0.03,22547.040000000015,22712.760625000014,22457.243750000016,22564.651250000017
2015-11-18,736286,22188.26,22331.77,22349.73,22163.28,121146.78,-49.03303474,-89.81880635,186.45,22725.88538,22518.32722,22514.74,-213.44,22349.678,-181.78,-0.812604716,-0.037429114,-517327.5739,99.5715,0.03,22547.040000000015,22712.760625000014,22457.243750000016,22564.651250000017
2015-11-19,736287,22500.22,22423.88,22559.06,22416.0,138148.43,-42.77365885,-19.18766258,370.8,22722.03,22516.602730000002,22459.658,148.05,22271.938,-68.21,-0.302236354,-0.016053907,-557409.435,98.9779,0.03,22547.040000000015,22712.760625000014,22457.243750000016,22564.651250000017
2015-11-20,736288,22754.72,22510.45,22790.07,22412.03,123092.84,-17.080146,19.4418091,378.04,22734.13808,22539.28056,22448.397,-134.2,22343.654,-298.85,-1.296328508,0.001228317,-421183.6765,99.6025,0.03,22547.040000000015,22712.760625000014,22457.243750000016,22564.651250000017
2015-11-23,736291,22665.9,22760.05,22802.71,22619.68,107599.48,-3.840611487,28.77914453,183.03,22725.58923,22551.33956,22442.31,269.76,22474.67,-385.14,-1.670813985,0.011656277,-469800.8416,99.7298,0.03,22479.45750000001,22578.602500000008,22301.68500000001,22395.78125000001
2015-11-24,736292,22587.63,22593.09,22629.75,22433.51,119475.7,0.33225016,-0.102611935,232.39,22707.13769,22554.79579,22460.903,576.81,22539.346,-279.7,-1.2231423609999998,0.01042429,-471776.7378,99.6308,0.03,22479.45750000001,22578.602500000008,22301.68500000001,22395.78125000001
2015-11-25,736293,22498.0,22533.53,22617.21,22436.01,151321.41,-3.552171628,2.028361605,181.2,22684.921919999997,22549.38667,22475.486,233.75,22601.293999999998,-228.77,-1.006610266,-0.017079006,-549630.1082,99.7437,0.03,22479.45750000001,22578.602500000008,22301.68500000001,22395.78125000001
2015-11-26,736294,22488.94,22749.6,22787.5,22453.69,112842.76,-7.2777764860000005,35.45092409,333.81,22665.68038,22543.62984,22435.487999999998,300.68,22599.037999999997,87.24,0.38943473,0.004126473,-560418.3794,99.8394,0.03,22479.45750000001,22578.602500000008,22301.68500000001,22395.78125000001
2015-11-27,736295,22068.32,22555.42,22555.42,22051.01,204474.88,-43.66749224,-95.23553947,504.41,22635.79385,22498.362240000002,22402.706000000002,-431.9,22461.757999999998,-283.85,-1.269899075,0.002605545,-631612.5509,100.0768,0.03,22479.45750000001,22578.602500000008,22301.68500000001,22395.78125000001
2015-11-30,736298,21996.42,21974.81,22195.25,21907.35,0.0,-77.4159306,-139.6310935,287.9,22591.350769999997,22450.55821,22401.266,-758.3,22327.862,-892.5,-3.899266545,-0.012029598999999998,-684705.4920000001,100.2351,0.03,22479.45750000001,22578.602500000008,22301.68500000001,22395.78125000001
2015-12-01,736299,22381.35,22197.81,22477.51,22143.57,198428.34,-72.26811529,-29.77636585,481.09,22563.08538,22443.966959999998,22412.976000000002,-284.55,22286.606,-14.79,-0.066038166,0.008627272,-495696.2734,99.7855,0.01,22479.45750000001,22578.602500000008,22301.68500000001,22395.78125000001
2015-12-02,736300,22479.69,22471.35,22563.47,22368.66,167112.92,-59.56657207,28.84197319,194.81,22537.58385,22447.36915,22442.119,-107.94,22282.944,468.87,2.130179612,-0.0009124360000000001,-318873.9573,99.9883,0.01,22479.45750000001,22578.602500000008,22301.68500000001,22395.78125000001
2015-12-03,736301,22417.01,22327.04,22485.25,22327.04,127106.86,-53.93651316,5.018996561,158.21,22516.83154,22444.4778,22433.798,-80.99,22268.557999999997,152.76,0.686122371,-0.014841316,-151047.8207,97.8693,0.01,21891.80875000001,22284.635000000017,22100.417500000007,21880.440000000017
